ERF_ID,Source_ID,Rupture_ID,Source_Name,Source_Type,Mag,Prob,Grid_Spacing,Num_Rows,Num_Columns,Num_Points,Start_Lat,Start_Lon,Start_Depth,End_Lat,End_Lon,End_Depth
100,1493,51,SISZ_Fault_1493,,5.1,0.5,0.2,13,20,260,63.859,-19.934,1.236,63.896,-19.934,3.98
100,1494,51,SISZ_Fault_1494,,5.1,0.5,0.2,13,20,260,63.914,-20.36,9.532,63.951,-20.36,12.291
100,1495,51,SISZ_Fault_1495,,5.1,0.5,0.2,13,20,260,64.06,-20.176,11.444,64.097,-20.176,14.215
100,1496,51,SISZ_Fault_1496,,5.1,0.5,0.2,13,20,260,63.903,-19.785,9.388,63.941,-19.785,12.174
100,1497,51,SISZ_Fault_1497,,5.1,0.5,0.2,13,20,260,63.841,-20.243,5.798,63.879,-20.243,8.587
100,1498,51,SISZ_Fault_1498,,5.1,0.5,0.2,13,20,260,64.051,-20.368,1.369,64.089,-20.368,4.16
100,1499,51,SISZ_Fault_1499,,5.1,0.5,0.2,14,21,294,63.883,-19.817,6.063,63.921,-19.817,8.864
100,1500,51,SISZ_Fault_1500,,5.1,0.5,0.2,14,21,294,63.83,-19.76,4.178,63.868,-19.76,6.985
100,1501,51,SISZ_Fault_1501,,5.1,0.5,0.2,14,21,294,63.94,-20.277,9.615,63.978,-20.277,12.429
100,1502,51,SISZ_Fault_1502,,5.1,0.5,0.2,14,21,294,63.838,-20.043,2.953,63.876,-20.043,5.771
100,1503,51,SISZ_Fault_1503,,5.1,0.5,0.2,14,21,294,64.001,-20.418,3.736,64.039,-20.418,6.558
100,1504,52,SISZ_Fault_1504,,5.2,0.5,0.2,14,21,294,63.9,-20.42,10.421,63.938,-20.42,13.274
100,1505,52,SISZ_Fault_1505,,5.2,0.5,0.2,14,21,294,64.088,-19.881,8.691,64.127,-19.881,11.55
100,1506,52,SISZ_Fault_1506,,5.2,0.5,0.2,14,21,294,64.086,-19.961,9.587,64.124,-19.961,12.46
100,1507,52,SISZ_Fault_1507,,5.2,0.5,0.2,14,21,294,63.953,-20.293,0.991,63.991,-20.293,3.873
100,1508,52,SISZ_Fault_1508,,5.2,0.5,0.2,14,21,294,63.848,-19.863,11.598,63.887,-19.863,14.529
100,1509,52,SISZ_Fault_1509,,5.2,0.5,0.2,14,21,294,64.023,-19.795,1.32,64.063,-19.795,4.252
100,1510,52,SISZ_Fault_1510,,5.2,0.5,0.2,14,22,308,64.076,-19.82,7.601,64.115,-19.82,10.536
100,1511,52,SISZ_Fault_1511,,5.2,0.5,0.2,14,22,308,63.865,-19.855,5.224,63.905,-19.855,8.173
100,1512,52,SISZ_Fault_1512,,5.2,0.5,0.2,14,22,308,64.043,-19.759,10.619,64.083,-19.759,13.574
100,1513,52,SISZ_Fault_1513,,5.2,0.5,0.2,14,22,308,63.969,-20.124,4.274,64.009,-20.124,7.233
100,1514,52,SISZ_Fault_1514,,5.2,0.5,0.2,14,22,308,63.815,-19.968,12.037,63.855,-19.968,15.0
100,1515,52,SISZ_Fault_1515,,5.2,0.5,0.2,14,22,308,63.847,-20.084,10.735,63.887,-20.084,13.705
100,1516,52,SISZ_Fault_1516,,5.2,0.5,0.2,14,22,308,63.94,-19.979,11.893,63.98,-19.979,14.868
100,1517,52,SISZ_Fault_1517,,5.2,0.5,0.2,14,22,308,63.94,-19.901,0.0,63.981,-19.901,2.981
100,1518,52,SISZ_Fault_1518,,5.2,0.5,0.2,14,22,308,63.832,-20.332,6.166,63.872,-20.332,9.159
100,1519,52,SISZ_Fault_1519,,5.2,0.5,0.2,14,22,308,63.965,-20.23,3.912,64.005,-20.23,6.907
100,1520,52,SISZ_Fault_1520,,5.2,0.5,0.2,15,22,330,63.972,-20.194,11.998,64.013,-20.194,15.0
100,1521,52,SISZ_Fault_1521,,5.2,0.5,0.2,15,22,330,63.981,-20.378,7.836,64.022,-20.378,10.845
100,1522,52,SISZ_Fault_1522,,5.2,0.5,0.2,15,22,330,63.889,-20.012,1.594,63.93,-20.012,4.608
100,1523,52,SISZ_Fault_1523,,5.2,0.5,0.2,15,22,330,64.078,-19.886,6.106,64.12,-19.886,9.165
100,1524,52,SISZ_Fault_1524,,5.2,0.5,0.2,15,23,345,63.994,-19.775,7.652,64.036,-19.775,10.726
100,1525,52,SISZ_Fault_1525,,5.2,0.5,0.2,15,23,345,63.968,-19.877,3.912,64.01,-19.877,6.992
100,1526,52,SISZ_Fault_1526,,5.2,0.5,0.2,15,23,345,63.853,-20.325,9.76,63.895,-20.325,12.89
100,1527,52,SISZ_Fault_1527,,5.2,0.5,0.2,15,23,345,64.026,-20.031,5.306,64.069,-20.031,8.451
100,1528,52,SISZ_Fault_1528,,5.2,0.5,0.2,15,23,345,64.096,-20.459,0.0,64.138,-20.459,3.15
100,1529,52,SISZ_Fault_1529,,5.2,0.5,0.2,15,23,345,63.938,-20.089,8.064,63.98,-20.089,11.221
100,1530,52,SISZ_Fault_1530,,5.2,0.5,0.2,15,23,345,63.986,-20.403,2.722,64.028,-20.403,5.879
100,1531,53,SISZ_Fault_1531,,5.3,0.5,0.2,15,23,345,63.893,-20.349,0.0,63.935,-20.349,3.171
100,1532,53,SISZ_Fault_1532,,5.3,0.5,0.2,15,23,345,64.093,-20.033,10.974,64.136,-20.033,14.161
100,1533,53,SISZ_Fault_1533,,5.3,0.5,0.2,15,23,345,63.937,-20.423,2.248,63.98,-20.423,5.44
100,1534,53,SISZ_Fault_1534,,5.3,0.5,0.2,15,23,345,64.024,-20.142,8.383,64.067,-20.142,11.576
100,1535,53,SISZ_Fault_1535,,5.3,0.5,0.2,15,23,345,63.872,-20.437,11.442,63.915,-20.437,14.639
100,1536,53,SISZ_Fault_1536,,5.3,0.5,0.2,15,23,345,63.83,-20.466,0.0,63.873,-20.466,3.198
100,1537,53,SISZ_Fault_1537,,5.3,0.5,0.2,16,24,384,63.938,-20.217,5.159,63.981,-20.217,8.371
100,1538,53,SISZ_Fault_1538,,5.3,0.5,0.2,16,24,384,63.949,-20.152,10.698,63.993,-20.152,13.933
100,1539,53,SISZ_Fault_1539,,5.3,0.5,0.2,16,24,384,64.05,-19.887,1.723,64.094,-19.887,4.969
100,1540,53,SISZ_Fault_1540,,5.3,0.5,0.2,16,24,384,64.009,-19.867,0.74,64.053,-19.867,3.991
100,1541,53,SISZ_Fault_1541,,5.3,0.5,0.2,16,24,384,64.072,-20.311,10.677,64.116,-20.311,13.942
100,1542,53,SISZ_Fault_1542,,5.3,0.5,0.2,16,24,384,63.985,-20.463,8.346,64.028,-20.463,11.611
100,1543,53,SISZ_Fault_1543,,5.3,0.5,0.2,16,24,384,63.932,-19.792,3.737,63.976,-19.792,7.003
100,1544,53,SISZ_Fault_1544,,5.3,0.5,0.2,16,24,384,63.98,-19.859,0.0,64.024,-19.859,3.268
100,1545,53,SISZ_Fault_1545,,5.3,0.5,0.2,16,24,384,64.035,-20.483,4.83,64.079,-20.483,8.117
100,1546,53,SISZ_Fault_1546,,5.3,0.5,0.2,16,24,384,64.094,-19.935,9.928,64.138,-19.935,13.219
100,1547,53,SISZ_Fault_1547,,5.3,0.5,0.2,16,24,384,64.026,-20.393,0.689,64.07,-20.393,3.987
100,1548,53,SISZ_Fault_1548,,5.3,0.5,0.2,16,24,384,63.935,-20.188,9.073,63.979,-20.188,12.389
100,1549,53,SISZ_Fault_1549,,5.3,0.5,0.2,16,24,384,64.011,-20.256,11.677,64.055,-20.256,15.0
100,1550,53,SISZ_Fault_1550,,5.3,0.5,0.2,16,24,384,64.025,-20.199,11.67,64.07,-20.199,15.0
100,1551,53,SISZ_Fault_1551,,5.3,0.5,0.2,16,24,384,63.96,-19.987,6.075,64.005,-19.987,9.405
100,1552,53,SISZ_Fault_1552,,5.3,0.5,0.2,16,25,400,64.064,-20.367,5.738,64.109,-20.367,9.073
100,1553,53,SISZ_Fault_1553,,5.3,0.5,0.2,16,25,400,64.069,-19.87,1.582,64.114,-19.87,4.92
100,1554,53,SISZ_Fault_1554,,5.3,0.5,0.2,16,25,400,63.949,-19.847,8.882,63.994,-19.847,12.238
100,1555,53,SISZ_Fault_1555,,5.3,0.5,0.2,16,25,400,63.877,-19.772,0.956,63.922,-19.772,4.323
100,1556,53,SISZ_Fault_1556,,5.3,0.5,0.2,16,25,400,63.896,-19.985,9.43,63.942,-19.985,12.8
100,1557,53,SISZ_Fault_1557,,5.3,0.5,0.2,16,25,400,63.934,-20.2,11.624,63.98,-20.2,15.0
100,1558,53,SISZ_Fault_1558,,5.3,0.5,0.2,16,25,400,64.069,-19.92,2.862,64.114,-19.92,6.244
100,1559,53,SISZ_Fault_1559,,5.3,0.5,0.2,16,25,400,63.98,-20.036,2.769,64.026,-20.036,6.159
100,1560,53,SISZ_Fault_1560,,5.3,0.5,0.2,17,25,425,63.82,-19.875,8.227,63.866,-19.875,11.627
100,1561,53,SISZ_Fault_1561,,5.3,0.5,0.2,17,25,425,63.87,-20.231,1.076,63.916,-20.231,4.51
100,1562,53,SISZ_Fault_1562,,5.3,0.5,0.2,17,25,425,64.063,-20.367,9.678,64.11,-20.367,13.127
100,1563,54,SISZ_Fault_1563,,5.4,0.5,0.2,17,26,442,63.814,-20.071,6.427,63.861,-20.071,9.939
100,1564,54,SISZ_Fault_1564,,5.4,0.5,0.2,17,26,442,63.936,-20.296,1.486,63.983,-20.296,5.002
100,1565,54,SISZ_Fault_1565,,5.4,0.5,0.2,17,26,442,63.935,-20.418,7.109,63.983,-20.418,10.665
100,1566,54,SISZ_Fault_1566,,5.4,0.5,0.2,17,26,442,63.936,-20.306,2.792,63.984,-20.306,6.351
100,1567,54,SISZ_Fault_1567,,5.4,0.5,0.2,17,26,442,64.013,-20.048,6.867,64.062,-20.048,10.466
100,1568,54,SISZ_Fault_1568,,5.4,0.5,0.2,18,27,486,63.966,-20.202,10.225,64.015,-20.202,13.833
100,1569,54,SISZ_Fault_1569,,5.4,0.5,0.2,18,27,486,63.912,-20.346,0.0,63.96,-20.346,3.621
100,1570,54,SISZ_Fault_1570,,5.4,0.5,0.2,18,27,486,63.906,-19.752,11.375,63.954,-19.752,15.0
100,1571,54,SISZ_Fault_1571,,5.4,0.5,0.2,18,27,486,64.045,-20.031,11.363,64.094,-20.031,15.0
100,1572,54,SISZ_Fault_1572,,5.4,0.5,0.2,18,27,486,64.021,-20.142,9.029,64.07,-20.142,12.67
100,1573,54,SISZ_Fault_1573,,5.4,0.5,0.2,18,27,486,63.824,-19.772,0.316,63.873,-19.772,4.004
100,1574,54,SISZ_Fault_1574,,5.4,0.5,0.2,18,27,486,64.073,-20.331,0.0,64.122,-20.331,3.699
100,1575,54,SISZ_Fault_1575,,5.4,0.5,0.2,18,27,486,64.001,-19.898,11.296,64.051,-19.898,15.0
100,1576,54,SISZ_Fault_1576,,5.4,0.5,0.2,18,27,486,64.06,-20.389,11.291,64.11,-20.389,15.0
100,1577,54,SISZ_Fault_1577,,5.4,0.5,0.2,18,27,486,64.079,-20.27,7.96,64.129,-20.27,11.675
100,1578,54,SISZ_Fault_1578,,5.4,0.5,0.2,18,27,486,63.944,-19.911,4.699,63.994,-19.911,8.418
100,1579,54,SISZ_Fault_1579,,5.4,0.5,0.2,18,27,486,63.874,-20.004,8.561,63.924,-20.004,12.284
100,1580,54,SISZ_Fault_1580,,5.4,0.5,0.2,18,28,504,63.829,-20.181,11.266,63.879,-20.181,15.0
100,1581,54,SISZ_Fault_1581,,5.4,0.5,0.2,18,28,504,64.061,-20.385,4.668,64.111,-20.385,8.406
100,1582,54,SISZ_Fault_1582,,5.4,0.5,0.2,18,28,504,63.998,-20.298,0.01,64.048,-20.298,3.751
100,1583,54,SISZ_Fault_1583,,5.4,0.5,0.2,19,28,532,63.934,-20.371,7.272,63.986,-20.371,11.085
100,1584,54,SISZ_Fault_1584,,5.4,0.5,0.2,19,28,532,63.988,-20.464,0.836,64.039,-20.464,4.65
100,1585,54,SISZ_Fault_1585,,5.4,0.5,0.2,19,28,532,63.934,-20.197,3.565,63.986,-20.197,7.386
100,1586,54,SISZ_Fault_1586,,5.4,0.5,0.2,19,28,532,64.008,-20.346,11.176,64.06,-20.346,15.0
100,1587,55,SISZ_Fault_1587,,5.5,0.5,0.2,19,29,551,64.068,-20.318,4.987,64.12,-20.318,8.858
100,1588,55,SISZ_Fault_1588,,5.5,0.5,0.2,19,29,551,63.933,-20.468,3.184,63.985,-20.468,7.059
100,1589,55,SISZ_Fault_1589,,5.5,0.5,0.2,19,29,551,63.94,-20.151,3.298,63.992,-20.151,7.176
100,1590,55,SISZ_Fault_1590,,5.5,0.5,0.2,19,29,551,63.961,-20.416,1.457,64.013,-20.416,5.34
100,1591,55,SISZ_Fault_1591,,5.5,0.5,0.2,19,29,551,63.999,-20.21,3.976,64.051,-20.21,7.887
100,1592,55,SISZ_Fault_1592,,5.5,0.5,0.2,19,29,551,64.037,-20.172,10.49,64.09,-20.172,14.44
100,1593,55,SISZ_Fault_1593,,5.5,0.5,0.2,19,29,551,64.078,-20.353,3.094,64.132,-20.353,7.062
100,1594,55,SISZ_Fault_1594,,5.5,0.5,0.2,19,29,551,63.95,-19.824,11.022,64.003,-19.824,15.0
100,1595,55,SISZ_Fault_1595,,5.5,0.5,0.2,20,30,600,64.018,-20.421,4.773,64.072,-20.421,8.797
100,1596,55,SISZ_Fault_1596,,5.5,0.5,0.2,20,30,600,64.053,-19.949,10.738,64.108,-19.949,14.77
100,1597,55,SISZ_Fault_1597,,5.5,0.5,0.2,20,30,600,63.829,-19.834,10.936,63.884,-19.834,15.0
100,1598,55,SISZ_Fault_1598,,5.5,0.5,0.2,20,30,600,64.07,-19.891,6.077,64.125,-19.891,10.208
100,1599,55,SISZ_Fault_1599,,5.5,0.5,0.2,20,31,620,63.993,-19.882,0.0,64.049,-19.882,4.172
100,1600,55,SISZ_Fault_1600,,5.5,0.5,0.2,21,31,651,63.996,-20.326,0.0,64.052,-20.326,4.202
100,1601,55,SISZ_Fault_1601,,5.5,0.5,0.2,21,31,651,63.959,-20.204,10.797,64.016,-20.204,15.0
100,1602,55,SISZ_Fault_1602,,5.5,0.5,0.2,21,31,651,63.933,-19.877,0.0,63.99,-19.877,4.203
100,1603,56,SISZ_Fault_1603,,5.6,0.5,0.2,21,31,651,64.069,-19.772,10.619,64.126,-19.772,14.831
100,1604,56,SISZ_Fault_1604,,5.6,0.5,0.2,21,31,651,64.075,-20.035,4.531,64.132,-20.035,8.772
100,1605,56,SISZ_Fault_1605,,5.6,0.5,0.2,21,31,651,63.857,-19.986,0.0,63.914,-19.986,4.244
100,1606,56,SISZ_Fault_1606,,5.6,0.5,0.2,21,32,672,64.081,-20.491,7.801,64.139,-20.491,12.088
100,1607,56,SISZ_Fault_1607,,5.6,0.5,0.2,21,32,672,63.942,-20.097,4.872,64.0,-20.097,9.216
100,1608,56,SISZ_Fault_1608,,5.6,0.5,0.2,21,32,672,63.873,-20.177,0.0,63.932,-20.177,4.355
100,1609,56,SISZ_Fault_1609,,5.6,0.5,0.2,21,32,672,64.068,-20.005,7.669,64.127,-20.005,12.03
100,1610,56,SISZ_Fault_1610,,5.6,0.5,0.2,21,32,672,63.934,-20.248,0.601,63.993,-20.248,4.978
100,1611,56,SISZ_Fault_1611,,5.6,0.5,0.2,21,32,672,63.886,-20.283,9.449,63.945,-20.283,13.829
100,1612,56,SISZ_Fault_1612,,5.6,0.5,0.2,21,32,672,63.919,-20.36,0.958,63.978,-20.36,5.349
100,1613,56,SISZ_Fault_1613,,5.6,0.5,0.2,22,33,726,63.967,-20.317,0.0,64.026,-20.317,4.419
100,1614,56,SISZ_Fault_1614,,5.6,0.5,0.2,22,33,726,63.93,-20.164,7.142,63.989,-20.164,11.575
100,1615,56,SISZ_Fault_1615,,5.6,0.5,0.2,22,33,726,64.045,-19.769,9.42,64.105,-19.769,13.902
100,1616,56,SISZ_Fault_1616,,5.6,0.5,0.2,22,33,726,63.956,-19.885,10.495,64.017,-19.885,15.0
100,1617,56,SISZ_Fault_1617,,5.6,0.5,0.2,22,33,726,63.957,-20.202,9.643,64.018,-20.202,14.155
100,1618,56,SISZ_Fault_1618,,5.6,0.5,0.2,22,33,726,63.861,-20.283,10.481,63.922,-20.283,15.0
100,1619,56,SISZ_Fault_1619,,5.6,0.5,0.2,22,33,726,63.933,-19.937,8.737,63.994,-19.937,13.257
100,1620,56,SISZ_Fault_1620,,5.6,0.5,0.2,22,34,748,63.887,-20.227,10.297,63.949,-20.227,14.878
100,1621,56,SISZ_Fault_1621,,5.6,0.5,0.2,23,34,782,63.957,-20.15,3.238,64.019,-20.15,7.859
100,1622,56,SISZ_Fault_1622,,5.6,0.5,0.2,23,34,782,63.85,-19.801,1.219,63.913,-19.801,5.877
100,1623,56,SISZ_Fault_1623,,5.6,0.5,0.2,23,35,805,64.062,-20.422,2.95,64.125,-20.422,7.626
100,1624,57,SISZ_Fault_1624,,5.7,0.5,0.2,23,35,805,64.075,-19.987,6.446,64.138,-19.987,11.158
100,1625,57,SISZ_Fault_1625,,5.7,0.5,0.2,23,35,805,63.842,-20.077,3.293,63.906,-20.077,8.063
100,1626,57,SISZ_Fault_1626,,5.7,0.5,0.2,23,35,805,64.013,-19.945,7.976,64.077,-19.945,12.748
100,1627,57,SISZ_Fault_1627,,5.7,0.5,0.2,24,36,864,63.997,-20.351,0.0,64.061,-20.351,4.813
100,1628,57,SISZ_Fault_1628,,5.7,0.5,0.2,24,36,864,64.001,-20.014,8.795,64.066,-20.014,13.627
100,1629,57,SISZ_Fault_1629,,5.7,0.5,0.2,24,36,864,63.953,-20.497,9.339,64.019,-20.497,14.185
100,1630,57,SISZ_Fault_1630,,5.7,0.5,0.2,24,36,864,63.83,-20.207,3.389,63.896,-20.207,8.269
100,1631,57,SISZ_Fault_1631,,5.7,0.5,0.2,24,36,864,63.956,-19.903,10.118,64.021,-19.903,15.0
100,1632,57,SISZ_Fault_1632,,5.7,0.5,0.2,24,36,864,63.824,-20.121,10.093,63.89,-20.121,15.0
100,1633,57,SISZ_Fault_1633,,5.7,0.5,0.2,24,36,864,64.05,-19.927,0.0,64.116,-19.927,4.915
100,1634,57,SISZ_Fault_1634,,5.7,0.5,0.2,25,37,925,63.926,-20.007,5.86,63.993,-20.007,10.875
100,1635,57,SISZ_Fault_1635,,5.7,0.5,0.2,25,37,925,64.047,-20.281,0.799,64.115,-20.281,5.822
100,1636,57,SISZ_Fault_1636,,5.7,0.5,0.2,25,37,925,64.016,-20.058,0.0,64.084,-20.058,5.064
100,1637,57,SISZ_Fault_1637,,5.7,0.5,0.2,25,38,950,63.953,-20.256,2.737,64.021,-20.256,7.832
100,1638,57,SISZ_Fault_1638,,5.7,0.5,0.2,25,38,950,64.041,-20.045,9.899,64.11,-20.045,15.0
100,1639,58,SISZ_Fault_1639,,5.8,0.5,0.2,25,38,950,63.911,-20.358,6.037,63.98,-20.358,11.194
100,1640,58,SISZ_Fault_1640,,5.8,0.5,0.2,25,38,950,63.903,-20.373,0.0,63.972,-20.373,5.199
100,1641,58,SISZ_Fault_1641,,5.8,0.5,0.2,26,39,1014,63.999,-19.791,7.124,64.07,-19.791,12.366
100,1642,58,SISZ_Fault_1642,,5.8,0.5,0.2,26,39,1014,63.927,-19.768,4.661,63.998,-19.768,9.908
100,1643,58,SISZ_Fault_1643,,5.8,0.5,0.2,26,39,1014,63.86,-20.333,9.026,63.931,-20.333,14.292
100,1644,58,SISZ_Fault_1644,,5.8,0.5,0.2,26,40,1040,64.027,-19.947,3.609,64.099,-19.947,8.946
100,1645,58,SISZ_Fault_1645,,5.8,0.5,0.2,26,40,1040,63.896,-19.962,9.649,63.968,-19.962,15.0
100,1646,58,SISZ_Fault_1646,,5.8,0.5,0.2,26,40,1040,64.003,-19.953,0.0,64.076,-19.953,5.391
100,1647,58,SISZ_Fault_1647,,5.8,0.5,0.2,27,40,1080,63.918,-20.268,0.0,63.991,-20.268,5.421
100,1648,58,SISZ_Fault_1648,,5.8,0.5,0.2,27,40,1080,64.025,-20.065,4.856,64.098,-20.065,10.311
100,1649,58,SISZ_Fault_1649,,5.8,0.5,0.2,27,41,1107,63.924,-20.189,1.63,63.998,-20.189,7.127
100,1650,58,SISZ_Fault_1650,,5.8,0.5,0.2,27,41,1107,64.024,-20.251,7.41,64.098,-20.251,12.948
100,1651,58,SISZ_Fault_1651,,5.8,0.5,0.2,27,41,1107,63.976,-19.869,4.617,64.051,-19.869,10.177
100,1652,58,SISZ_Fault_1652,,5.8,0.5,0.2,27,41,1107,63.923,-20.435,0.0,63.998,-20.435,5.571
100,1653,58,SISZ_Fault_1653,,5.8,0.5,0.2,28,42,1176,63.87,-19.754,9.372,63.945,-19.754,15.0
100,1654,58,SISZ_Fault_1654,,5.8,0.5,0.2,28,42,1176,63.881,-20.352,2.754,63.958,-20.352,8.44
100,1655,59,SISZ_Fault_1655,,5.9,0.5,0.2,28,42,1176,63.924,-20.237,4.584,64.001,-20.237,10.316
100,1656,59,SISZ_Fault_1656,,5.9,0.5,0.2,28,43,1204,63.922,-20.279,2.123,64.0,-20.279,7.875
100,1657,59,SISZ_Fault_1657,,5.9,0.5,0.2,28,43,1204,63.914,-20.089,6.736,63.992,-20.089,12.509
100,1658,59,SISZ_Fault_1658,,5.9,0.5,0.2,29,43,1247,63.825,-20.325,9.17,63.903,-20.325,15.0
100,1659,59,SISZ_Fault_1659,,5.9,0.5,0.2,29,43,1247,63.923,-20.034,9.156,64.001,-20.034,15.0
100,1660,59,SISZ_Fault_1660,,5.9,0.5,0.2,29,44,1276,63.948,-19.921,1.907,64.028,-19.921,7.856
100,1661,59,SISZ_Fault_1661,,5.9,0.5,0.2,29,44,1276,63.938,-20.245,9.029,64.018,-20.245,15.0
100,1662,59,SISZ_Fault_1662,,5.9,0.5,0.2,30,45,1350,63.906,-19.887,8.997,63.987,-19.887,15.0
100,1663,59,SISZ_Fault_1663,,5.9,0.5,0.2,30,45,1350,64.035,-20.434,0.0,64.117,-20.434,6.099
100,1664,59,SISZ_Fault_1664,,5.9,0.5,0.2,30,46,1380,64.004,-19.986,7.707,64.088,-19.986,13.904
100,1665,60,SISZ_Fault_1665,,6.0,0.5,0.2,31,46,1426,64.023,-20.293,8.757,64.107,-20.293,15.0
100,1666,60,SISZ_Fault_1666,,6.0,0.5,0.2,31,47,1457,63.945,-19.806,6.164,64.03,-19.806,12.457
100,1667,60,SISZ_Fault_1667,,6.0,0.5,0.2,31,47,1457,63.812,-20.07,0.0,63.898,-20.07,6.361
100,1668,60,SISZ_Fault_1668,,6.0,0.5,0.2,31,47,1457,63.852,-20.314,0.931,63.938,-20.314,7.319
100,1669,60,SISZ_Fault_1669,,6.0,0.5,0.2,31,47,1457,64.02,-19.755,8.198,64.107,-19.755,14.593
100,1670,60,SISZ_Fault_1670,,6.0,0.5,0.2,32,48,1536,64.034,-19.954,6.44,64.12,-19.954,12.853
100,1671,60,SISZ_Fault_1671,,6.0,0.5,0.2,32,48,1536,63.942,-20.367,2.06,64.029,-20.367,8.486
100,1672,60,SISZ_Fault_1672,,6.0,0.5,0.2,32,49,1568,63.851,-20.33,2.436,63.939,-20.33,8.978
100,1673,60,SISZ_Fault_1673,,6.0,0.5,0.2,32,49,1568,63.917,-20.442,0.54,64.005,-20.442,7.121
100,1674,60,SISZ_Fault_1674,,6.0,0.5,0.2,33,49,1617,63.94,-20.495,0.0,64.029,-20.495,6.62
100,1675,60,SISZ_Fault_1675,,6.0,0.5,0.2,33,50,1650,63.94,-19.813,7.592,64.03,-19.813,14.284
100,1676,60,SISZ_Fault_1676,,6.0,0.5,0.2,33,50,1650,63.943,-19.754,0.0,64.033,-19.754,6.715
100,1677,60,SISZ_Fault_1677,,6.0,0.5,0.2,33,50,1650,64.027,-19.923,6.022,64.118,-19.923,12.792
100,1678,60,SISZ_Fault_1678,,6.0,0.5,0.2,33,50,1650,63.941,-19.98,0.0,64.032,-19.98,6.774
100,1679,60,SISZ_Fault_1679,,6.0,0.5,0.2,34,51,1734,63.914,-19.982,5.554,64.006,-19.982,12.412
100,1680,61,SISZ_Fault_1680,,6.1,0.5,0.2,34,52,1768,63.989,-20.375,0.0,64.084,-20.375,6.995
100,1681,61,SISZ_Fault_1681,,6.1,0.5,0.2,35,53,1855,64.006,-19.911,0.0,64.101,-19.911,7.094
100,1682,61,SISZ_Fault_1682,,6.1,0.5,0.2,35,53,1855,63.951,-20.021,5.018,64.047,-20.021,12.163
100,1683,61,SISZ_Fault_1683,,6.1,0.5,0.2,36,54,1944,63.854,-19.936,3.714,63.951,-19.936,10.927
100,1684,61,SISZ_Fault_1684,,6.1,0.5,0.2,36,54,1944,63.925,-19.898,7.239,64.023,-19.898,14.561
100,1685,61,SISZ_Fault_1685,,6.1,0.5,0.2,36,55,1980,64.007,-20.391,7.659,64.106,-20.391,15.0
100,1686,61,SISZ_Fault_1686,,6.1,0.5,0.2,36,55,1980,63.868,-20.054,4.67,63.967,-20.054,12.012
100,1687,61,SISZ_Fault_1687,,6.1,0.5,0.2,37,56,2072,63.936,-20.11,7.531,64.036,-20.11,15.0
100,1688,61,SISZ_Fault_1688,,6.1,0.5,0.2,37,56,2072,63.869,-20.223,6.8,63.97,-20.223,14.298
100,1689,61,SISZ_Fault_1689,,6.1,0.5,0.2,37,56,2072,63.825,-20.313,4.17,63.926,-20.313,11.689
100,1690,62,SISZ_Fault_1690,,6.2,0.5,0.2,38,57,2166,63.911,-20.299,5.838,64.014,-20.299,13.499
100,1691,62,SISZ_Fault_1691,,6.2,0.5,0.2,38,58,2204,63.932,-20.448,0.283,64.037,-20.448,8.036
100,1692,62,SISZ_Fault_1692,,6.2,0.5,0.2,39,59,2301,63.989,-20.219,0.0,64.096,-20.219,7.944
100,1693,62,SISZ_Fault_1693,,6.2,0.5,0.2,40,60,2400,63.919,-20.243,0.0,64.026,-20.243,8.017
100,1694,62,SISZ_Fault_1694,,6.2,0.5,0.2,41,62,2542,63.929,-20.346,0.0,64.04,-20.346,8.299
100,1695,62,SISZ_Fault_1695,,6.2,0.5,0.2,41,62,2542,63.917,-20.047,0.566,64.029,-20.047,8.879
100,1696,62,SISZ_Fault_1696,,6.2,0.5,0.2,41,62,2542,63.907,-20.177,5.043,64.019,-20.177,13.379
100,1697,63,SISZ_Fault_1697,,6.3,0.5,0.2,42,64,2688,63.927,-20.303,1.205,64.042,-20.303,9.757
100,1698,63,SISZ_Fault_1698,,6.3,0.5,0.2,42,64,2688,63.902,-20.514,2.196,64.018,-20.514,10.763
100,1699,63,SISZ_Fault_1699,,6.3,0.5,0.2,43,65,2795,63.826,-19.912,6.301,63.943,-19.912,15.0
100,1700,63,SISZ_Fault_1700,,6.3,0.5,0.2,43,65,2795,63.905,-19.94,0.0,64.023,-19.94,8.727
100,1701,63,SISZ_Fault_1701,,6.3,0.5,0.2,45,68,3060,63.923,-20.158,5.912,64.045,-20.158,15.0
100,1702,64,SISZ_Fault_1702,,6.4,0.5,0.2,46,69,3174,63.93,-19.796,5.673,64.055,-19.796,15.0
100,1703,64,SISZ_Fault_1703,,6.4,0.5,0.2,46,70,3220,63.825,-19.927,5.647,63.95,-19.927,15.0
100,1704,64,SISZ_Fault_1704,,6.4,0.5,0.2,47,71,3337,63.912,-19.99,0.0,64.04,-19.99,9.482
100,1705,64,SISZ_Fault_1705,,6.4,0.5,0.2,47,71,3337,63.83,-20.287,5.464,63.958,-20.287,15.0
100,1706,64,SISZ_Fault_1706,,6.4,0.5,0.2,47,71,3337,63.834,-20.444,5.408,63.963,-20.444,15.0
100,1707,64,SISZ_Fault_1707,,6.4,0.5,0.2,48,72,3456,63.945,-20.066,0.625,64.076,-20.066,10.332
